MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-18T08:38:45.124169+00:00
Linear measures: 241
Events: 1571
Script version: 1.2.2
---
time_sec	dur_sec	pitches_sci	dyn	art
153.250	0.125	G#4		
153.375	0.125	A4		
153.500	0.250	C5		staccato
153.750	0.250	rest		
154.000	0.125	D5		
154.125	0.125	C5		
154.250	0.125	B4		
154.375	0.125	C5		
154.500	0.250	E5		staccato
154.750	0.250	rest		
155.000	0.125	F5		
155.125	0.125	E5		
155.250	0.125	D#5		
155.375	0.125	E5		
155.500	0.125	B5		
155.625	0.125	A5		
155.750	0.125	G#5		
155.875	0.125	A5		
156.000	0.125	B5		
156.125	0.125	A5		
156.250	0.125	G#5		
156.375	0.125	A5		
156.500	0.500	C6		
157.000	0.250	A5		staccato
157.250	0.250	B5		staccato
157.500	0.250	C6		staccato
157.750	0.250	B5		staccato
158.000	0.250	A5		staccato
158.250	0.250	G#5		staccato
158.500	0.250	A5		staccato
158.750	0.250	E5		staccato
159.000	0.250	F5		staccato
159.250	0.250	D5		staccato
159.500	0.500	C5		
160.000	0.375	B4		
160.000	0.062	C5		
160.062	0.062	B4		
160.125	0.062	C5		
160.188	0.062	B4		
160.250	0.062	C5		
160.312	0.062	B4		
160.375	0.062	A4		
160.438	0.062	B4		
160.500	0.500	A4		
161.000	0.250	C5		staccato
161.250	0.250	E5		
161.250	0.250	D5		staccato
161.500	0.250	F5		
161.500	0.250	E5		staccato
161.750	0.250	G5		
161.750	0.250	E5		staccato
162.000	0.250	G5		
162.000	0.125	A5		
162.125	0.125	G5		
162.250	0.125	F5		
162.375	0.125	E5		
162.500	0.500	D5		
162.500	0.250	B4		
162.750	0.250	G4		
163.000	0.250	C5		staccato
163.250	0.250	E5		
163.250	0.250	D5		staccato
163.500	0.250	F5		
163.500	0.250	E5		staccato
163.750	0.250	G5		
163.750	0.250	E5		staccato
164.000	0.250	G5		
164.000	0.125	A5		
164.125	0.125	G5		
164.250	0.125	F5		
164.375	0.125	E5		
164.500	0.500	B4		
165.000	0.500	D5		
165.000	0.250	A4		staccato
165.250	0.250	C5		
165.250	0.250	B4		staccato
165.500	0.250	D5		
165.500	0.250	C5		staccato
165.750	0.250	E5		
165.750	0.250	C5		staccato
166.000	0.250	E5		
166.000	0.125	F5		
166.125	0.125	E5		
166.250	0.125	D5		
166.375	0.125	C5		
166.500	0.500	B4		
166.500	0.250	G#4		
166.750	0.250	E4		
167.000	0.250	A4		staccato
167.250	0.250	C5		
167.250	0.250	B4		staccato
167.500	0.250	D5		
167.500	0.250	C5		staccato
167.750	0.250	E5		
167.750	0.250	C5		staccato
168.000	0.250	E5		
168.000	0.125	F5		
168.125	0.125	E5		
168.250	0.125	D5		
168.375	0.125	C5		
168.500	0.500	G#4		
169.000	0.500	B4		
169.000	0.125	B4		
169.125	0.125	A4		
169.250	0.125	G#4		
169.375	0.125	A4		
169.500	0.250	C5		staccato
169.750	0.250	rest		
170.000	0.125	D5		
170.125	0.125	C5		
170.250	0.125	B4		
170.375	0.125	C5		
170.500	0.250	E5		staccato
170.750	0.250	rest		
171.000	0.125	F5		
171.125	0.125	E5		
171.250	0.125	D#5		
171.375	0.125	E5		
171.500	0.125	B5		
171.625	0.125	A5		
171.750	0.125	G#5		
171.875	0.125	A5		
172.000	0.125	B5		
172.125	0.125	A5		
172.250	0.125	G#5		
172.375	0.125	A5		
172.500	0.500	C6		
173.000	0.250	A5		staccato
173.250	0.250	B5		staccato
173.500	0.250	C6		staccato
173.750	0.250	B5		staccato
174.000	0.250	A5		staccato
174.250	0.250	G#5		staccato
174.500	0.250	A5		staccato
174.750	0.250	E5		staccato
175.000	0.250	F5		staccato
175.250	0.250	D5		staccato
175.500	0.500	C5		
176.000	0.375	B4		
176.000	0.062	C5		
176.062	0.062	B4		
176.125	0.062	C5		
176.188	0.062	B4		
176.250	0.062	C5		
176.312	0.062	B4		
176.375	0.062	A4		
176.438	0.062	B4		
176.500	0.500	A4		
177.000	0.125	A4		
177.125	0.125	A5		
177.250	0.125	B4		
177.375	0.125	B5		
177.500	0.125	C#5		
177.625	0.125	C#6		
177.750	0.250	rest		
178.000	0.125	A4		
178.125	0.125	A5		
178.250	0.125	B4		
178.375	0.125	B5		
178.500	0.125	C#5		
178.625	0.125	C#6		
178.750	0.125	B4		
178.875	0.125	B5		
179.000	0.125	A4		
179.125	0.125	A5		
179.250	0.125	G#4		
179.375	0.125	G#5		
179.500	0.125	F#4		
179.625	0.125	F#5		
179.750	0.125	G#4		
179.875	0.125	G#5		
180.000	0.125	A4		
180.125	0.125	A5		
180.250	0.125	B4		
180.375	0.125	B5		
180.500	0.125	G#4		
180.625	0.125	G#5		
180.750	0.125	E4		
180.875	0.125	E5		
181.000	0.125	A4		
181.125	0.125	A5		
181.250	0.125	B4		
181.375	0.125	B5		
181.500	0.125	C#5		
181.625	0.125	C#6		
181.750	0.250	rest		
182.000	0.125	A4		
182.125	0.125	A5		
182.250	0.125	B4		
182.375	0.125	B5		
182.500	0.125	C#5		
182.625	0.125	C#6		
182.750	0.125	B4		
182.875	0.125	B5		
183.000	0.125	A4		
183.125	0.125	A5		
183.250	0.125	G#4		
183.375	0.125	G#5		
183.500	0.125	F#4		
183.625	0.125	F#5		
183.750	0.125	B4		
183.875	0.125	B5		
184.000	0.125	G#4		
184.125	0.125	G#5		
184.250	0.125	E4		
184.375	0.125	E5		
184.500	0.500	A4		
185.000	0.500	A5		
185.000	0.125	A4		
185.125	0.125	A5		
185.250	0.125	B4		
185.375	0.125	B5		
185.500	0.125	C#5		
185.625	0.125	C#6		
185.750	0.250	rest		
186.000	0.125	A4		
186.125	0.125	A5		
186.250	0.125	B4		
186.375	0.125	B5		
186.500	0.125	C#5		
186.625	0.125	C#6		
186.750	0.125	B4		
186.875	0.125	B5		
187.000	0.125	A4		
187.125	0.125	A5		
187.250	0.125	G#4		
187.375	0.125	G#5		
187.500	0.125	F#4		
187.625	0.125	F#5		
187.750	0.125	G#4		
187.875	0.125	G#5		
188.000	0.125	A4		
188.125	0.125	A5		
188.250	0.125	B4		
188.375	0.125	B5		
188.500	0.125	G#4		
188.625	0.125	G#5		
188.750	0.125	E4		
188.875	0.125	E5		
189.000	0.125	A4		
189.125	0.125	A5		
189.250	0.125	B4		
189.375	0.125	B5		
189.500	0.125	C#5		
189.625	0.125	C#6		
189.750	0.250	rest		
190.000	0.125	A4		
190.125	0.125	A5		
190.250	0.125	B4		
190.375	0.125	B5		
190.500	0.125	C#5		
190.625	0.125	C#6		
190.750	0.125	B4		
190.875	0.125	B5		
191.000	0.125	A4		
191.125	0.125	A5		
191.250	0.125	G#4		
191.375	0.125	G#5		
191.500	0.125	F#4		
191.625	0.125	F#5		
191.750	0.125	B4		
191.875	0.125	B5		
192.000	0.125	G#4		
192.125	0.125	G#5		
192.250	0.125	E4		
192.375	0.125	E5		
192.500	0.500	A4		
193.000	0.500	A5		
193.000	0.500	C#5		
193.000	0.375	C#6		
193.375	0.125	C#6		
193.500	1.000	C#6		
193.500	0.500	C#5		
193.500	0.500	C#5		
194.000	0.500	E5		
194.000	0.500	A5		
194.000	0.500	rest		
194.000	0.500	E5		
194.000	0.500	A5		
194.000	0.500	C#6		
194.000	0.500	C#6		
194.500	1.000	C#6		
194.500	0.500	C#5		
194.500	0.500	C#5		
195.000	0.500	E5		
195.000	0.500	A5		
195.000	0.500	rest		
195.000	0.500	E5		
195.000	0.500	A5		
195.000	0.500	C#6		
195.000	0.500	C#6		
195.500	0.125	D6		
195.625	0.125	C#6		
195.750	0.125	B5		
195.875	0.125	C#6		
196.000	0.125	D6		
196.125	0.125	C#6		
196.250	0.125	B5		
196.375	0.125	C#6		
196.500	1.000	F#5		
197.500	1.000	A5		
197.500	1.000	D6		
197.500	0.000	D6		
197.500	0.250	E5		staccato
197.750	0.250	A5		
197.750	0.250	C#6		
197.750	0.000	D6		
197.750	0.250	E5		staccato
198.000	0.250	A5		
198.000	0.250	C#6		
198.000	0.000	D6		
198.000	0.250	E5		staccato
198.250	0.250	A5		
198.250	0.250	C#6		
198.250	0.000	D6		
198.250	0.250	E5		staccato
198.500	0.250	A5		
198.500	0.250	C#6		
198.500	0.750	B5		
198.500	1.000	E5		
199.250	0.250	E6		
199.500	1.000	G#5		
199.500	1.000	C#6		
199.500	0.500	C#5		
199.500	0.500	C#5		
200.000	0.500	E5		
200.000	0.500	A5		
200.000	0.500	rest		
200.000	0.500	E5		
200.000	0.500	A5		
200.000	0.500	C#6		
200.000	0.500	C#6		
200.500	1.000	C#6		
200.500	0.500	C#5		
200.500	0.500	C#5		
201.000	0.500	E5		
201.000	0.500	A5		
201.000	0.500	rest		
201.000	0.500	E5		
201.000	0.500	A5		
201.000	0.500	C#6		
201.000	0.500	C#6		
201.500	0.125	D6		
201.625	0.125	C#6		
201.750	0.125	B5		
201.875	0.125	C#6		
202.000	0.125	D6		
202.125	0.125	C#6		
202.250	0.125	B5		
202.375	0.125	C#6		
202.500	1.000	F#5		
203.500	1.000	A5		
203.500	1.000	D6		
203.500	0.000	D6		
203.500	1.000	E5		
204.500	1.000	A5		
204.500	1.000	C#6		
204.500	0.000	C#6		
204.500	0.250	E5		staccato
204.750	0.250	G#5		
204.750	0.250	B5		
204.750	0.000	C#6		
204.750	0.250	E5		staccato
205.000	0.250	G#5		
205.000	0.250	B5		
205.000	0.000	C#6		
205.000	0.250	E5		staccato
205.250	0.250	G#5		
205.250	0.250	B5		
205.250	0.000	C#6		
205.250	0.250	E5		staccato
205.500	0.250	G#5		
205.500	0.250	B5		
205.500	0.500	A5		
206.000	0.000	E5		
206.000	0.000	A5		
206.000	0.375	C#6		
206.375	0.125	C#6		
206.500	0.000	E5		
206.500	0.000	A5		
206.500	1.000	C#6		
207.500	0.000	E5		
207.500	0.000	A5		
207.500	1.000	C#6		
208.500	0.125	D6		
208.625	0.125	C#6		
208.750	0.125	B5		
208.875	0.125	C#6		
209.000	0.125	D6		
209.125	0.125	C#6		
209.250	0.125	B5		
209.375	0.125	C#6		
209.500	1.000	D6		
210.500	0.000	D6		
210.500	0.250	C#6		
210.750	0.000	D6		
210.750	0.250	C#6		
211.000	0.000	D6		
211.000	0.250	C#6		
211.250	0.000	D6		
211.250	0.250	C#6		
211.500	0.750	B5		
211.500	1.000	E5		
212.250	0.250	E6		
212.500	1.000	G#5		
212.500	1.000	C#6		
212.500	0.500	C#5		
212.500	0.500	C#5		
213.000	0.500	E5		
213.000	0.500	A5		
213.000	0.500	rest		
213.000	0.500	E5		
213.000	0.500	A5		
213.000	0.500	C#6		
213.000	0.500	C#6		
213.500	1.000	C#6		
213.500	0.500	C#5		
213.500	0.500	C#5		
214.000	0.500	E5		
214.000	0.500	A5		
214.000	0.500	rest		
214.000	0.500	E5		
214.000	0.500	A5		
214.000	0.500	C#6		
214.000	0.500	C#6		
214.500	0.125	D6		
214.625	0.125	C#6		
214.750	0.125	B5		
214.875	0.125	C#6		
215.000	0.125	D6		
215.125	0.125	C#6		
215.250	0.125	B5		
215.375	0.125	C#6		
215.500	1.000	F#5		
216.500	1.000	A5		
216.500	1.000	D6		
216.500	0.000	D6		
216.500	1.000	E5		
217.500	1.000	A5		
217.500	1.000	C#6		
217.500	0.000	C#6		
217.500	0.250	E5		staccato
217.750	0.250	G#5		
217.750	0.250	B5		
217.750	0.000	C#6		
217.750	0.250	E5		staccato
218.000	0.250	G#5		
218.000	0.250	B5		
218.000	0.000	C#6		
218.000	0.250	E5		staccato
218.250	0.250	G#5		
218.250	0.250	B5		
218.250	0.000	C#6		
218.250	0.250	E5		staccato
218.500	0.250	G#5		
218.500	0.250	B5		
218.500	0.750	A4		
219.250	0.750	C#5		
219.250	0.750	E5		
219.250	0.750	A5		
219.250	0.250	C#5		
219.500	0.250	C#6		
219.500	0.750	A4		
220.250	0.750	A5		
220.250	0.250	E5		
220.500	0.250	E6		
220.500	0.750	A4		
221.250	0.750	A5		
221.250	0.250	C#5		
221.500	0.250	C#6		
221.500	0.250	A4		staccato
221.750	0.250	A5		
221.750	0.250	C#5		staccato
222.000	0.250	C#6		
222.000	0.250	A4		staccato
222.250	0.250	A5		
222.250	0.250	E5		staccato
222.500	0.250	E6		
222.500	0.500	A4		staccato
223.000	0.500	A5		
223.000	0.500	A4		accent
223.500	0.500	C#5		
223.500	0.500	E5		
223.500	0.500	A5		
223.500	0.500	A4		accent
224.000	0.500	C#5		
224.000	0.500	E5		
224.000	0.500	A5		
224.000	0.500	rest		
