MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-18T08:26:33.583868+00:00
Linear measures: 232
Events: 1516
Script version: 1.2.1
---
time_sec	dur_sec	pitches_sci	dyn	art
154.000	0.500	D5		
154.000	0.250	B4		
154.250	0.250	G4		
154.500	0.250	C5		staccato
154.750	0.250	E5		
154.750	0.250	D5		staccato
155.000	0.250	F5		
155.000	0.250	E5		staccato
155.250	0.250	G5		
155.250	0.250	E5		staccato
155.500	0.250	G5		
155.500	0.125	A5		
155.625	0.125	G5		
155.750	0.125	F5		
155.875	0.125	E5		
156.000	0.500	B4		
156.500	0.500	D5		
156.500	0.250	A4		staccato
156.750	0.250	C5		
156.750	0.250	B4		staccato
157.000	0.250	D5		
157.000	0.250	C5		staccato
157.250	0.250	E5		
157.250	0.250	C5		staccato
157.500	0.250	E5		
157.500	0.125	F5		
157.625	0.125	E5		
157.750	0.125	D5		
157.875	0.125	C5		
158.000	0.500	B4		
158.000	0.250	G#4		
158.250	0.250	E4		
158.500	0.250	A4		staccato
158.750	0.250	C5		
158.750	0.250	B4		staccato
159.000	0.250	D5		
159.000	0.250	C5		staccato
159.250	0.250	E5		
159.250	0.250	C5		staccato
159.500	0.250	E5		
159.500	0.125	F5		
159.625	0.125	E5		
159.750	0.125	D5		
159.875	0.125	C5		
160.000	0.500	G#4		
160.500	0.500	B4		
160.500	0.125	B4		
160.625	0.125	A4		
160.750	0.125	G#4		
160.875	0.125	A4		
161.000	0.250	C5		staccato
161.250	0.250	rest		
161.500	0.125	D5		
161.625	0.125	C5		
161.750	0.125	B4		
161.875	0.125	C5		
162.000	0.250	E5		staccato
162.250	0.250	rest		
162.500	0.125	F5		
162.625	0.125	E5		
162.750	0.125	D#5		
162.875	0.125	E5		
163.000	0.125	B5		
163.125	0.125	A5		
163.250	0.125	G#5		
163.375	0.125	A5		
163.500	0.125	B5		
163.625	0.125	A5		
163.750	0.125	G#5		
163.875	0.125	A5		
164.000	0.500	C6		
164.500	0.250	A5		staccato
164.750	0.250	B5		staccato
165.000	0.250	C6		staccato
165.250	0.250	B5		staccato
165.500	0.250	A5		staccato
165.750	0.250	G#5		staccato
166.000	0.250	A5		staccato
166.250	0.250	E5		staccato
166.500	0.250	F5		staccato
166.750	0.250	D5		staccato
167.000	0.500	C5		
167.500	0.375	B4		
167.500	0.062	C5		
167.562	0.062	B4		
167.625	0.062	C5		
167.688	0.062	B4		
167.750	0.062	C5		
167.812	0.062	B4		
167.875	0.062	A4		
167.938	0.062	B4		
168.000	0.500	A4		
168.500	0.125	A4		
168.625	0.125	A5		
168.750	0.125	B4		
168.875	0.125	B5		
169.000	0.125	C#5		
169.125	0.125	C#6		
169.250	0.250	rest		
169.500	0.125	A4		
169.625	0.125	A5		
169.750	0.125	B4		
169.875	0.125	B5		
170.000	0.125	C#5		
170.125	0.125	C#6		
170.250	0.125	B4		
170.375	0.125	B5		
170.500	0.125	A4		
170.625	0.125	A5		
170.750	0.125	G#4		
170.875	0.125	G#5		
171.000	0.125	F#4		
171.125	0.125	F#5		
171.250	0.125	G#4		
171.375	0.125	G#5		
171.500	0.125	A4		
171.625	0.125	A5		
171.750	0.125	B4		
171.875	0.125	B5		
172.000	0.125	G#4		
172.125	0.125	G#5		
172.250	0.125	E4		
172.375	0.125	E5		
172.500	0.125	A4		
172.625	0.125	A5		
172.750	0.125	B4		
172.875	0.125	B5		
173.000	0.125	C#5		
173.125	0.125	C#6		
173.250	0.250	rest		
173.500	0.125	A4		
173.625	0.125	A5		
173.750	0.125	B4		
173.875	0.125	B5		
174.000	0.125	C#5		
174.125	0.125	C#6		
174.250	0.125	B4		
174.375	0.125	B5		
174.500	0.125	A4		
174.625	0.125	A5		
174.750	0.125	G#4		
174.875	0.125	G#5		
175.000	0.125	F#4		
175.125	0.125	F#5		
175.250	0.125	B4		
175.375	0.125	B5		
175.500	0.125	G#4		
175.625	0.125	G#5		
175.750	0.125	E4		
175.875	0.125	E5		
176.000	0.500	A4		
176.500	0.500	A5		
176.500	0.125	A4		
176.625	0.125	A5		
176.750	0.125	B4		
176.875	0.125	B5		
177.000	0.125	C#5		
177.125	0.125	C#6		
177.250	0.250	rest		
177.500	0.125	A4		
177.625	0.125	A5		
177.750	0.125	B4		
177.875	0.125	B5		
178.000	0.125	C#5		
178.125	0.125	C#6		
178.250	0.125	B4		
178.375	0.125	B5		
178.500	0.125	A4		
178.625	0.125	A5		
178.750	0.125	G#4		
178.875	0.125	G#5		
179.000	0.125	F#4		
179.125	0.125	F#5		
179.250	0.125	G#4		
179.375	0.125	G#5		
179.500	0.125	A4		
179.625	0.125	A5		
179.750	0.125	B4		
179.875	0.125	B5		
180.000	0.125	G#4		
180.125	0.125	G#5		
180.250	0.125	E4		
180.375	0.125	E5		
180.500	0.125	A4		
180.625	0.125	A5		
180.750	0.125	B4		
180.875	0.125	B5		
181.000	0.125	C#5		
181.125	0.125	C#6		
181.250	0.250	rest		
181.500	0.125	A4		
181.625	0.125	A5		
181.750	0.125	B4		
181.875	0.125	B5		
182.000	0.125	C#5		
182.125	0.125	C#6		
182.250	0.125	B4		
182.375	0.125	B5		
182.500	0.125	A4		
182.625	0.125	A5		
182.750	0.125	G#4		
182.875	0.125	G#5		
183.000	0.125	F#4		
183.125	0.125	F#5		
183.250	0.125	B4		
183.375	0.125	B5		
183.500	0.125	G#4		
183.625	0.125	G#5		
183.750	0.125	E4		
183.875	0.125	E5		
184.000	0.500	A4		
184.500	0.500	A5		
184.500	0.500	C#5		
184.500	0.375	C#6		
184.875	0.125	C#6		
185.000	1.000	C#6		
185.000	0.500	C#5		
185.000	0.500	C#5		
185.500	0.500	E5		
185.500	0.500	A5		
185.500	0.500	rest		
185.500	0.500	E5		
185.500	0.500	A5		
185.500	0.500	C#6		
185.500	0.500	C#6		
186.000	1.000	C#6		
186.000	0.500	C#5		
186.000	0.500	C#5		
186.500	0.500	E5		
186.500	0.500	A5		
186.500	0.500	rest		
186.500	0.500	E5		
186.500	0.500	A5		
186.500	0.500	C#6		
186.500	0.500	C#6		
187.000	0.125	D6		
187.125	0.125	C#6		
187.250	0.125	B5		
187.375	0.125	C#6		
187.500	0.125	D6		
187.625	0.125	C#6		
187.750	0.125	B5		
187.875	0.125	C#6		
188.000	1.000	F#5		
189.000	1.000	A5		
189.000	1.000	D6		
189.000	0.000	D6		
189.000	0.250	E5		staccato
189.250	0.250	A5		
189.250	0.250	C#6		
189.250	0.000	D6		
189.250	0.250	E5		staccato
189.500	0.250	A5		
189.500	0.250	C#6		
189.500	0.000	D6		
189.500	0.250	E5		staccato
189.750	0.250	A5		
189.750	0.250	C#6		
189.750	0.000	D6		
189.750	0.250	E5		staccato
190.000	0.250	A5		
190.000	0.250	C#6		
190.000	0.750	B5		
190.000	1.000	E5		
190.750	0.250	E6		
191.000	1.000	G#5		
191.000	1.000	C#6		
191.000	0.500	C#5		
191.000	0.500	C#5		
191.500	0.500	E5		
191.500	0.500	A5		
191.500	0.500	rest		
191.500	0.500	E5		
191.500	0.500	A5		
191.500	0.500	C#6		
191.500	0.500	C#6		
192.000	1.000	C#6		
192.000	0.500	C#5		
192.000	0.500	C#5		
192.500	0.500	E5		
192.500	0.500	A5		
192.500	0.500	rest		
192.500	0.500	E5		
192.500	0.500	A5		
192.500	0.500	C#6		
192.500	0.500	C#6		
193.000	0.125	D6		
193.125	0.125	C#6		
193.250	0.125	B5		
193.375	0.125	C#6		
193.500	0.125	D6		
193.625	0.125	C#6		
193.750	0.125	B5		
193.875	0.125	C#6		
194.000	1.000	F#5		
195.000	1.000	A5		
195.000	1.000	D6		
195.000	0.000	D6		
195.000	1.000	E5		
196.000	1.000	A5		
196.000	1.000	C#6		
196.000	0.000	C#6		
196.000	0.250	E5		staccato
196.250	0.250	G#5		
196.250	0.250	B5		
196.250	0.000	C#6		
196.250	0.250	E5		staccato
196.500	0.250	G#5		
196.500	0.250	B5		
196.500	0.000	C#6		
196.500	0.250	E5		staccato
196.750	0.250	G#5		
196.750	0.250	B5		
196.750	0.000	C#6		
196.750	0.250	E5		staccato
197.000	0.250	G#5		
197.000	0.250	B5		
197.000	0.500	A5		
197.500	0.000	E5		
197.500	0.000	A5		
197.500	0.375	C#6		
197.875	0.125	C#6		
198.000	0.000	E5		
198.000	0.000	A5		
198.000	1.000	C#6		
199.000	0.000	E5		
199.000	0.000	A5		
199.000	1.000	C#6		
200.000	0.125	D6		
200.125	0.125	C#6		
200.250	0.125	B5		
200.375	0.125	C#6		
200.500	0.125	D6		
200.625	0.125	C#6		
200.750	0.125	B5		
200.875	0.125	C#6		
201.000	1.000	D6		
202.000	0.000	D6		
202.000	0.250	C#6		
202.250	0.000	D6		
202.250	0.250	C#6		
202.500	0.000	D6		
202.500	0.250	C#6		
202.750	0.000	D6		
202.750	0.250	C#6		
203.000	0.750	B5		
203.000	1.000	E5		
203.750	0.250	E6		
204.000	1.000	G#5		
204.000	1.000	C#6		
204.000	0.500	C#5		
204.000	0.500	C#5		
204.500	0.500	E5		
204.500	0.500	A5		
204.500	0.500	rest		
204.500	0.500	E5		
204.500	0.500	A5		
204.500	0.500	C#6		
204.500	0.500	C#6		
205.000	1.000	C#6		
205.000	0.500	C#5		
205.000	0.500	C#5		
205.500	0.500	E5		
205.500	0.500	A5		
205.500	0.500	rest		
205.500	0.500	E5		
205.500	0.500	A5		
205.500	0.500	C#6		
205.500	0.500	C#6		
206.000	0.125	D6		
206.125	0.125	C#6		
206.250	0.125	B5		
206.375	0.125	C#6		
206.500	0.125	D6		
206.625	0.125	C#6		
206.750	0.125	B5		
206.875	0.125	C#6		
207.000	1.000	F#5		
208.000	1.000	A5		
208.000	1.000	D6		
208.000	0.000	D6		
208.000	1.000	E5		
209.000	1.000	A5		
209.000	1.000	C#6		
209.000	0.000	C#6		
209.000	0.250	E5		staccato
209.250	0.250	G#5		
209.250	0.250	B5		
209.250	0.000	C#6		
209.250	0.250	E5		staccato
209.500	0.250	G#5		
209.500	0.250	B5		
209.500	0.000	C#6		
209.500	0.250	E5		staccato
209.750	0.250	G#5		
209.750	0.250	B5		
209.750	0.000	C#6		
209.750	0.250	E5		staccato
210.000	0.250	G#5		
210.000	0.250	B5		
210.000	0.750	A4		
210.750	0.750	C#5		
210.750	0.750	E5		
210.750	0.750	A5		
210.750	0.250	C#5		
211.000	0.250	C#6		
211.000	0.750	A4		
211.750	0.750	A5		
211.750	0.250	E5		
212.000	0.250	E6		
212.000	0.750	A4		
212.750	0.750	A5		
212.750	0.250	C#5		
213.000	0.250	C#6		
213.000	0.250	A4		staccato
213.250	0.250	A5		
213.250	0.250	C#5		staccato
213.500	0.250	C#6		
213.500	0.250	A4		staccato
213.750	0.250	A5		
213.750	0.250	E5		staccato
214.000	0.250	E6		
214.000	0.500	A4		staccato
214.500	0.500	A5		
214.500	0.500	A4		accent
215.000	0.500	C#5		
215.000	0.500	E5		
215.000	0.500	A5		
215.000	0.500	A4		accent
215.500	0.500	C#5		
215.500	0.500	E5		
215.500	0.500	A5		
215.500	0.500	rest		
