MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-18T08:16:15.277203+00:00
Linear measures: 20000
Events: 122358
Script version: 1.2.0
---
time_sec	dur_sec	pitches_sci	dyn	art
1408.875	0.125	A4		
1409.000	0.250	C5		staccato
1409.250	0.250	rest		
1409.500	0.125	D5		
1409.625	0.125	C5		
1409.750	0.125	B4		
1409.875	0.125	C5		
1410.000	0.250	E5		staccato
1410.250	0.250	rest		
1410.500	0.125	F5		
1410.625	0.125	E5		
1410.750	0.125	D#5		
1410.875	0.125	E5		
1411.000	0.125	B5		
1411.125	0.125	A5		
1411.250	0.125	G#5		
1411.375	0.125	A5		
1411.500	0.125	B5		
1411.625	0.125	A5		
1411.750	0.125	G#5		
1411.875	0.125	A5		
1412.000	0.500	C6		
1412.500	0.250	A5		staccato
1412.750	0.250	B5		staccato
1413.000	0.250	C6		staccato
1413.250	0.250	B5		staccato
1413.500	0.250	A5		staccato
1413.750	0.250	G#5		staccato
1414.000	0.250	A5		staccato
1414.250	0.250	E5		staccato
1414.500	0.250	F5		staccato
1414.750	0.250	D5		staccato
1415.000	0.500	C5		
1415.500	0.375	B4		
1415.500	0.062	C5		
1415.562	0.062	B4		
1415.625	0.062	C5		
1415.688	0.062	B4		
1415.750	0.062	C5		
1415.812	0.062	B4		
1415.875	0.062	A4		
1415.938	0.062	B4		
1416.000	0.500	A4		
1416.500	0.250	C5		staccato
1416.750	0.250	E5		
1416.750	0.250	D5		staccato
1417.000	0.250	F5		
1417.000	0.250	E5		staccato
1417.250	0.250	G5		
1417.250	0.250	E5		staccato
1417.500	0.250	G5		
1417.500	0.125	A5		
1417.625	0.125	G5		
1417.750	0.125	F5		
1417.875	0.125	E5		
1418.000	0.500	D5		
1418.000	0.250	B4		
1418.250	0.250	G4		
1418.500	0.250	C5		staccato
1418.750	0.250	E5		
1418.750	0.250	D5		staccato
1419.000	0.250	F5		
1419.000	0.250	E5		staccato
1419.250	0.250	G5		
1419.250	0.250	E5		staccato
1419.500	0.250	G5		
1419.500	0.125	A5		
1419.625	0.125	G5		
1419.750	0.125	F5		
1419.875	0.125	E5		
1420.000	0.500	B4		
1420.500	0.500	D5		
1420.500	0.250	A4		staccato
1420.750	0.250	C5		
1420.750	0.250	B4		staccato
1421.000	0.250	D5		
1421.000	0.250	C5		staccato
1421.250	0.250	E5		
1421.250	0.250	C5		staccato
1421.500	0.250	E5		
1421.500	0.125	F5		
1421.625	0.125	E5		
1421.750	0.125	D5		
1421.875	0.125	C5		
1422.000	0.500	B4		
1422.000	0.250	G#4		
1422.250	0.250	E4		
1422.500	0.250	A4		staccato
1422.750	0.250	C5		
1422.750	0.250	B4		staccato
1423.000	0.250	D5		
1423.000	0.250	C5		staccato
1423.250	0.250	E5		
1423.250	0.250	C5		staccato
1423.500	0.250	E5		
1423.500	0.125	F5		
1423.625	0.125	E5		
1423.750	0.125	D5		
1423.875	0.125	C5		
1424.000	0.500	G#4		
1424.500	0.500	B4		
1424.500	0.125	B4		
1424.625	0.125	A4		
1424.750	0.125	G#4		
1424.875	0.125	A4		
1425.000	0.250	C5		staccato
1425.250	0.250	rest		
1425.500	0.125	D5		
1425.625	0.125	C5		
1425.750	0.125	B4		
1425.875	0.125	C5		
1426.000	0.250	E5		staccato
1426.250	0.250	rest		
1426.500	0.125	F5		
1426.625	0.125	E5		
1426.750	0.125	D#5		
1426.875	0.125	E5		
1427.000	0.125	B5		
1427.125	0.125	A5		
1427.250	0.125	G#5		
1427.375	0.125	A5		
1427.500	0.125	B5		
1427.625	0.125	A5		
1427.750	0.125	G#5		
1427.875	0.125	A5		
1428.000	0.500	C6		
1428.500	0.250	A5		staccato
1428.750	0.250	B5		staccato
1429.000	0.250	C6		staccato
1429.250	0.250	B5		staccato
1429.500	0.250	A5		staccato
1429.750	0.250	G#5		staccato
1430.000	0.250	A5		staccato
1430.250	0.250	E5		staccato
1430.500	0.250	F5		staccato
1430.750	0.250	D5		staccato
1431.000	0.500	C5		
1431.500	0.375	B4		
1431.500	0.062	C5		
1431.562	0.062	B4		
1431.625	0.062	C5		
1431.688	0.062	B4		
1431.750	0.062	C5		
1431.812	0.062	B4		
1431.875	0.062	A4		
1431.938	0.062	B4		
1432.000	0.500	A4		
1432.500	0.250	C5		staccato
1432.750	0.250	E5		
1432.750	0.250	D5		staccato
1433.000	0.250	F5		
1433.000	0.250	E5		staccato
1433.250	0.250	G5		
1433.250	0.250	E5		staccato
1433.500	0.250	G5		
1433.500	0.125	A5		
1433.625	0.125	G5		
1433.750	0.125	F5		
1433.875	0.125	E5		
1434.000	0.500	D5		
1434.000	0.250	B4		
1434.250	0.250	G4		
1434.500	0.250	C5		staccato
1434.750	0.250	E5		
1434.750	0.250	D5		staccato
1435.000	0.250	F5		
1435.000	0.250	E5		staccato
1435.250	0.250	G5		
1435.250	0.250	E5		staccato
1435.500	0.250	G5		
1435.500	0.125	A5		
1435.625	0.125	G5		
1435.750	0.125	F5		
1435.875	0.125	E5		
1436.000	0.500	B4		
1436.500	0.500	D5		
1436.500	0.250	A4		staccato
1436.750	0.250	C5		
1436.750	0.250	B4		staccato
1437.000	0.250	D5		
1437.000	0.250	C5		staccato
1437.250	0.250	E5		
1437.250	0.250	C5		staccato
1437.500	0.250	E5		
1437.500	0.125	F5		
1437.625	0.125	E5		
1437.750	0.125	D5		
1437.875	0.125	C5		
1438.000	0.500	B4		
1438.000	0.250	G#4		
1438.250	0.250	E4		
1438.500	0.250	A4		staccato
1438.750	0.250	C5		
1438.750	0.250	B4		staccato
1439.000	0.250	D5		
1439.000	0.250	C5		staccato
1439.250	0.250	E5		
1439.250	0.250	C5		staccato
1439.500	0.250	E5		
1439.500	0.125	F5		
1439.625	0.125	E5		
1439.750	0.125	D5		
1439.875	0.125	C5		
1440.000	0.500	G#4		
1440.500	0.500	B4		
1440.500	0.125	B4		
1440.625	0.125	A4		
1440.750	0.125	G#4		
1440.875	0.125	A4		
1441.000	0.250	C5		staccato
1441.250	0.250	rest		
1441.500	0.125	D5		
1441.625	0.125	C5		
1441.750	0.125	B4		
1441.875	0.125	C5		
1442.000	0.250	E5		staccato
1442.250	0.250	rest		
1442.500	0.125	F5		
1442.625	0.125	E5		
1442.750	0.125	D#5		
1442.875	0.125	E5		
1443.000	0.125	B5		
1443.125	0.125	A5		
1443.250	0.125	G#5		
1443.375	0.125	A5		
1443.500	0.125	B5		
1443.625	0.125	A5		
1443.750	0.125	G#5		
1443.875	0.125	A5		
1444.000	0.500	C6		
1444.500	0.250	A5		staccato
1444.750	0.250	B5		staccato
1445.000	0.250	C6		staccato
1445.250	0.250	B5		staccato
1445.500	0.250	A5		staccato
1445.750	0.250	G#5		staccato
1446.000	0.250	A5		staccato
1446.250	0.250	E5		staccato
1446.500	0.250	F5		staccato
1446.750	0.250	D5		staccato
1447.000	0.500	C5		
1447.500	0.375	B4		
1447.500	0.062	C5		
1447.562	0.062	B4		
1447.625	0.062	C5		
1447.688	0.062	B4		
1447.750	0.062	C5		
1447.812	0.062	B4		
1447.875	0.062	A4		
1447.938	0.062	B4		
1448.000	0.500	A4		
1448.500	0.250	C5		staccato
1448.750	0.250	E5		
1448.750	0.250	D5		staccato
1449.000	0.250	F5		
1449.000	0.250	E5		staccato
1449.250	0.250	G5		
1449.250	0.250	E5		staccato
1449.500	0.250	G5		
1449.500	0.125	A5		
1449.625	0.125	G5		
1449.750	0.125	F5		
1449.875	0.125	E5		
1450.000	0.500	D5		
1450.000	0.250	B4		
1450.250	0.250	G4		
1450.500	0.250	C5		staccato
1450.750	0.250	E5		
1450.750	0.250	D5		staccato
1451.000	0.250	F5		
1451.000	0.250	E5		staccato
1451.250	0.250	G5		
1451.250	0.250	E5		staccato
1451.500	0.250	G5		
1451.500	0.125	A5		
1451.625	0.125	G5		
1451.750	0.125	F5		
1451.875	0.125	E5		
1452.000	0.500	B4		
1452.500	0.500	D5		
1452.500	0.250	A4		staccato
1452.750	0.250	C5		
1452.750	0.250	B4		staccato
1453.000	0.250	D5		
1453.000	0.250	C5		staccato
1453.250	0.250	E5		
1453.250	0.250	C5		staccato
1453.500	0.250	E5		
1453.500	0.125	F5		
1453.625	0.125	E5		
1453.750	0.125	D5		
1453.875	0.125	C5		
1454.000	0.500	B4		
1454.000	0.250	G#4		
1454.250	0.250	E4		
1454.500	0.250	A4		staccato
1454.750	0.250	C5		
1454.750	0.250	B4		staccato
1455.000	0.250	D5		
1455.000	0.250	C5		staccato
1455.250	0.250	E5		
1455.250	0.250	C5		staccato
1455.500	0.250	E5		
1455.500	0.125	F5		
1455.625	0.125	E5		
1455.750	0.125	D5		
1455.875	0.125	C5		
1456.000	0.500	G#4		
1456.500	0.500	B4		
1456.500	0.125	B4		
1456.625	0.125	A4		
1456.750	0.125	G#4		
1456.875	0.125	A4		
1457.000	0.250	C5		staccato
1457.250	0.250	rest		
1457.500	0.125	D5		
1457.625	0.125	C5		
1457.750	0.125	B4		
1457.875	0.125	C5		
1458.000	0.250	E5		staccato
1458.250	0.250	rest		
1458.500	0.125	F5		
1458.625	0.125	E5		
1458.750	0.125	D#5		
1458.875	0.125	E5		
1459.000	0.125	B5		
1459.125	0.125	A5		
1459.250	0.125	G#5		
1459.375	0.125	A5		
1459.500	0.125	B5		
1459.625	0.125	A5		
1459.750	0.125	G#5		
1459.875	0.125	A5		
1460.000	0.500	C6		
1460.500	0.250	A5		staccato
1460.750	0.250	B5		staccato
1461.000	0.250	C6		staccato
1461.250	0.250	B5		staccato
1461.500	0.250	A5		staccato
1461.750	0.250	G#5		staccato
1462.000	0.250	A5		staccato
1462.250	0.250	E5		staccato
1462.500	0.250	F5		staccato
1462.750	0.250	D5		staccato
1463.000	0.500	C5		
1463.500	0.375	B4		
1463.500	0.062	C5		
1463.562	0.062	B4		
1463.625	0.062	C5		
1463.688	0.062	B4		
1463.750	0.062	C5		
1463.812	0.062	B4		
1463.875	0.062	A4		
1463.938	0.062	B4		
1464.000	0.500	A4		
1464.500	0.250	C5		staccato
1464.750	0.250	E5		
1464.750	0.250	D5		staccato
1465.000	0.250	F5		
1465.000	0.250	E5		staccato
1465.250	0.250	G5		
1465.250	0.250	E5		staccato
1465.500	0.250	G5		
1465.500	0.125	A5		
1465.625	0.125	G5		
1465.750	0.125	F5		
1465.875	0.125	E5		
1466.000	0.500	D5		
1466.000	0.250	B4		
1466.250	0.250	G4		
1466.500	0.250	C5		staccato
1466.750	0.250	E5		
1466.750	0.250	D5		staccato
1467.000	0.250	F5		
1467.000	0.250	E5		staccato
1467.250	0.250	G5		
1467.250	0.250	E5		staccato
1467.500	0.250	G5		
1467.500	0.125	A5		
1467.625	0.125	G5		
1467.750	0.125	F5		
1467.875	0.125	E5		
1468.000	0.500	B4		
1468.500	0.500	D5		
1468.500	0.250	A4		staccato
1468.750	0.250	C5		
1468.750	0.250	B4		staccato
1469.000	0.250	D5		
1469.000	0.250	C5		staccato
1469.250	0.250	E5		
1469.250	0.250	C5		staccato
1469.500	0.250	E5		
1469.500	0.125	F5		
1469.625	0.125	E5		
1469.750	0.125	D5		
1469.875	0.125	C5		
1470.000	0.500	B4		
1470.000	0.250	G#4		
1470.250	0.250	E4		
1470.500	0.250	A4		staccato
1470.750	0.250	C5		
1470.750	0.250	B4		staccato
1471.000	0.250	D5		
1471.000	0.250	C5		staccato
1471.250	0.250	E5		
1471.250	0.250	C5		staccato
1471.500	0.250	E5		
1471.500	0.125	F5		
1471.625	0.125	E5		
1471.750	0.125	D5		
1471.875	0.125	C5		
1472.000	0.500	G#4		
1472.500	0.500	B4		
1472.500	0.125	B4		
1472.625	0.125	A4		
1472.750	0.125	G#4		
1472.875	0.125	A4		
1473.000	0.250	C5		staccato
1473.250	0.250	rest		
1473.500	0.125	D5		
1473.625	0.125	C5		
1473.750	0.125	B4		
1473.875	0.125	C5		
1474.000	0.250	E5		staccato
1474.250	0.250	rest		
1474.500	0.125	F5		
1474.625	0.125	E5		
1474.750	0.125	D#5		
1474.875	0.125	E5		
1475.000	0.125	B5		
1475.125	0.125	A5		
1475.250	0.125	G#5		
1475.375	0.125	A5		
1475.500	0.125	B5		
1475.625	0.125	A5		
1475.750	0.125	G#5		
1475.875	0.125	A5		
1476.000	0.500	C6		
1476.500	0.250	A5		staccato
1476.750	0.250	B5		staccato
1477.000	0.250	C6		staccato
1477.250	0.250	B5		staccato
1477.500	0.250	A5		staccato
1477.750	0.250	G#5		staccato
1478.000	0.250	A5		staccato
1478.250	0.250	E5		staccato
1478.500	0.250	F5		staccato
1478.750	0.250	D5		staccato
1479.000	0.500	C5		
1479.500	0.375	B4		
1479.500	0.062	C5		
1479.562	0.062	B4		
1479.625	0.062	C5		
1479.688	0.062	B4		
1479.750	0.062	C5		
1479.812	0.062	B4		
1479.875	0.062	A4		
1479.938	0.062	B4		
1480.000	0.500	A4		
1480.500	0.250	C5		staccato
1480.750	0.250	E5		
1480.750	0.250	D5		staccato
1481.000	0.250	F5		
1481.000	0.250	E5		staccato
1481.250	0.250	G5		
1481.250	0.250	E5		staccato
1481.500	0.250	G5		
1481.500	0.125	A5		
1481.625	0.125	G5		
1481.750	0.125	F5		
1481.875	0.125	E5		
1482.000	0.500	D5		
1482.000	0.250	B4		
1482.250	0.250	G4		
1482.500	0.250	C5		staccato
1482.750	0.250	E5		
1482.750	0.250	D5		staccato
1483.000	0.250	F5		
1483.000	0.250	E5		staccato
1483.250	0.250	G5		
1483.250	0.250	E5		staccato
1483.500	0.250	G5		
1483.500	0.125	A5		
1483.625	0.125	G5		
1483.750	0.125	F5		
1483.875	0.125	E5		
1484.000	0.500	B4		
1484.500	0.500	D5		
1484.500	0.250	A4		staccato
1484.750	0.250	C5		
1484.750	0.250	B4		staccato
1485.000	0.250	D5		
1485.000	0.250	C5		staccato
1485.250	0.250	E5		
1485.250	0.250	C5		staccato
1485.500	0.250	E5		
1485.500	0.125	F5		
1485.625	0.125	E5		
1485.750	0.125	D5		
1485.875	0.125	C5		
1486.000	0.500	B4		
1486.000	0.250	G#4		
1486.250	0.250	E4		
1486.500	0.250	A4		staccato
1486.750	0.250	C5		
1486.750	0.250	B4		staccato
1487.000	0.250	D5		
1487.000	0.250	C5		staccato
1487.250	0.250	E5		
1487.250	0.250	C5		staccato
1487.500	0.250	E5		
1487.500	0.125	F5		
1487.625	0.125	E5		
1487.750	0.125	D5		
1487.875	0.125	C5		
1488.000	0.500	G#4		
1488.500	0.500	B4		
1488.500	0.125	B4		
1488.625	0.125	A4		
1488.750	0.125	G#4		
1488.875	0.125	A4		
1489.000	0.250	C5		staccato
1489.250	0.250	rest		
1489.500	0.125	D5		
1489.625	0.125	C5		
1489.750	0.125	B4		
1489.875	0.125	C5		
1490.000	0.250	E5		staccato
1490.250	0.250	rest		
1490.500	0.125	F5		
1490.625	0.125	E5		
1490.750	0.125	D#5		
1490.875	0.125	E5		
1491.000	0.125	B5		
1491.125	0.125	A5		
1491.250	0.125	G#5		
1491.375	0.125	A5		
1491.500	0.125	B5		
1491.625	0.125	A5		
1491.750	0.125	G#5		
1491.875	0.125	A5		
1492.000	0.500	C6		
1492.500	0.250	A5		staccato
1492.750	0.250	B5		staccato
1493.000	0.250	C6		staccato
1493.250	0.250	B5		staccato
1493.500	0.250	A5		staccato
1493.750	0.250	G#5		staccato
1494.000	0.250	A5		staccato
1494.250	0.250	E5		staccato
1494.500	0.250	F5		staccato
1494.750	0.250	D5		staccato
1495.000	0.500	C5		
1495.500	0.375	B4		
1495.500	0.062	C5		
1495.562	0.062	B4		
1495.625	0.062	C5		
1495.688	0.062	B4		
1495.750	0.062	C5		
1495.812	0.062	B4		
1495.875	0.062	A4		
1495.938	0.062	B4		
1496.000	0.500	A4		
1496.500	0.250	C5		staccato
1496.750	0.250	E5		
1496.750	0.250	D5		staccato
1497.000	0.250	F5		
1497.000	0.250	E5		staccato
1497.250	0.250	G5		
1497.250	0.250	E5		staccato
1497.500	0.250	G5		
1497.500	0.125	A5		
1497.625	0.125	G5		
1497.750	0.125	F5		
1497.875	0.125	E5		
1498.000	0.500	D5		
1498.000	0.250	B4		
1498.250	0.250	G4		
1498.500	0.250	C5		staccato
1498.750	0.250	E5		
1498.750	0.250	D5		staccato
1499.000	0.250	F5		
1499.000	0.250	E5		staccato
1499.250	0.250	G5		
1499.250	0.250	E5		staccato
1499.500	0.250	G5		
1499.500	0.125	A5		
1499.625	0.125	G5		
1499.750	0.125	F5		
1499.875	0.125	E5		
1500.000	0.500	B4		
1500.500	0.500	D5		
1500.500	0.250	A4		staccato
1500.750	0.250	C5		
1500.750	0.250	B4		staccato
1501.000	0.250	D5		
1501.000	0.250	C5		staccato
1501.250	0.250	E5		
1501.250	0.250	C5		staccato
1501.500	0.250	E5		
1501.500	0.125	F5		
1501.625	0.125	E5		
1501.750	0.125	D5		
1501.875	0.125	C5		
1502.000	0.500	B4		
1502.000	0.250	G#4		
1502.250	0.250	E4		
1502.500	0.250	A4		staccato
1502.750	0.250	C5		
1502.750	0.250	B4		staccato
1503.000	0.250	D5		
1503.000	0.250	C5		staccato
1503.250	0.250	E5		
1503.250	0.250	C5		staccato
1503.500	0.250	E5		
1503.500	0.125	F5		
1503.625	0.125	E5		
1503.750	0.125	D5		
1503.875	0.125	C5		
1504.000	0.500	G#4		
1504.500	0.500	B4		
1504.500	0.125	B4		
1504.625	0.125	A4		
1504.750	0.125	G#4		
1504.875	0.125	A4		
1505.000	0.250	C5		staccato
1505.250	0.250	rest		
1505.500	0.125	D5		
1505.625	0.125	C5		
1505.750	0.125	B4		
1505.875	0.125	C5		
1506.000	0.250	E5		staccato
1506.250	0.250	rest		
1506.500	0.125	F5		
1506.625	0.125	E5		
1506.750	0.125	D#5		
1506.875	0.125	E5		
1507.000	0.125	B5		
1507.125	0.125	A5		
1507.250	0.125	G#5		
1507.375	0.125	A5		
1507.500	0.125	B5		
1507.625	0.125	A5		
1507.750	0.125	G#5		
1507.875	0.125	A5		
1508.000	0.500	C6		
1508.500	0.250	A5		staccato
1508.750	0.250	B5		staccato
1509.000	0.250	C6		staccato
1509.250	0.250	B5		staccato
1509.500	0.250	A5		staccato
1509.750	0.250	G#5		staccato
1510.000	0.250	A5		staccato
1510.250	0.250	E5		staccato
1510.500	0.250	F5		staccato
1510.750	0.250	D5		staccato
1511.000	0.500	C5		
1511.500	0.375	B4		
1511.500	0.062	C5		
1511.562	0.062	B4		
1511.625	0.062	C5		
1511.688	0.062	B4		
1511.750	0.062	C5		
1511.812	0.062	B4		
1511.875	0.062	A4		
1511.938	0.062	B4		
1512.000	0.500	A4		
1512.500	0.250	C5		staccato
1512.750	0.250	E5		
1512.750	0.250	D5		staccato
1513.000	0.250	F5		
1513.000	0.250	E5		staccato
1513.250	0.250	G5		
1513.250	0.250	E5		staccato
1513.500	0.250	G5		
1513.500	0.125	A5		
1513.625	0.125	G5		
1513.750	0.125	F5		
1513.875	0.125	E5		
1514.000	0.500	D5		
1514.000	0.250	B4		
1514.250	0.250	G4		
1514.500	0.250	C5		staccato
1514.750	0.250	E5		
1514.750	0.250	D5		staccato
1515.000	0.250	F5		
1515.000	0.250	E5		staccato
1515.250	0.250	G5		
1515.250	0.250	E5		staccato
1515.500	0.250	G5		
1515.500	0.125	A5		
1515.625	0.125	G5		
1515.750	0.125	F5		
1515.875	0.125	E5		
1516.000	0.500	B4		
1516.500	0.500	D5		
1516.500	0.250	A4		staccato
1516.750	0.250	C5		
1516.750	0.250	B4		staccato
1517.000	0.250	D5		
1517.000	0.250	C5		staccato
1517.250	0.250	E5		
1517.250	0.250	C5		staccato
1517.500	0.250	E5		
1517.500	0.125	F5		
1517.625	0.125	E5		
1517.750	0.125	D5		
1517.875	0.125	C5		
1518.000	0.500	B4		
1518.000	0.250	G#4		
1518.250	0.250	E4		
1518.500	0.250	A4		staccato
1518.750	0.250	C5		
1518.750	0.250	B4		staccato
1519.000	0.250	D5		
1519.000	0.250	C5		staccato
1519.250	0.250	E5		
1519.250	0.250	C5		staccato
1519.500	0.250	E5		
1519.500	0.125	F5		
1519.625	0.125	E5		
1519.750	0.125	D5		
1519.875	0.125	C5		
1520.000	0.500	G#4		
1520.500	0.500	B4		
1520.500	0.125	B4		
1520.625	0.125	A4		
1520.750	0.125	G#4		
1520.875	0.125	A4		
1521.000	0.250	C5		staccato
1521.250	0.250	rest		
1521.500	0.125	D5		
1521.625	0.125	C5		
1521.750	0.125	B4		
1521.875	0.125	C5		
1522.000	0.250	E5		staccato
1522.250	0.250	rest		
1522.500	0.125	F5		
1522.625	0.125	E5		
1522.750	0.125	D#5		
1522.875	0.125	E5		
1523.000	0.125	B5		
1523.125	0.125	A5		
1523.250	0.125	G#5		
1523.375	0.125	A5		
1523.500	0.125	B5		
1523.625	0.125	A5		
1523.750	0.125	G#5		
1523.875	0.125	A5		
1524.000	0.500	C6		
1524.500	0.250	A5		staccato
1524.750	0.250	B5		staccato
1525.000	0.250	C6		staccato
1525.250	0.250	B5		staccato
1525.500	0.250	A5		staccato
1525.750	0.250	G#5		staccato
1526.000	0.250	A5		staccato
1526.250	0.250	E5		staccato
1526.500	0.250	F5		staccato
1526.750	0.250	D5		staccato
1527.000	0.500	C5		
1527.500	0.375	B4		
1527.500	0.062	C5		
1527.562	0.062	B4		
1527.625	0.062	C5		
1527.688	0.062	B4		
1527.750	0.062	C5		
1527.812	0.062	B4		
1527.875	0.062	A4		
1527.938	0.062	B4		
1528.000	0.500	A4		
1528.500	0.250	C5		staccato
1528.750	0.250	E5		
1528.750	0.250	D5		staccato
1529.000	0.250	F5		
1529.000	0.250	E5		staccato
1529.250	0.250	G5		
1529.250	0.250	E5		staccato
1529.500	0.250	G5		
1529.500	0.125	A5		
1529.625	0.125	G5		
1529.750	0.125	F5		
1529.875	0.125	E5		
1530.000	0.500	D5		
1530.000	0.250	B4		
1530.250	0.250	G4		
1530.500	0.250	C5		staccato
1530.750	0.250	E5		
1530.750	0.250	D5		staccato
1531.000	0.250	F5		
1531.000	0.250	E5		staccato
1531.250	0.250	G5		
1531.250	0.250	E5		staccato
1531.500	0.250	G5		
1531.500	0.125	A5		
1531.625	0.125	G5		
1531.750	0.125	F5		
1531.875	0.125	E5		
1532.000	0.500	B4		
1532.500	0.500	D5		
1532.500	0.250	A4		staccato
1532.750	0.250	C5		
1532.750	0.250	B4		staccato
1533.000	0.250	D5		
1533.000	0.250	C5		staccato
1533.250	0.250	E5		
1533.250	0.250	C5		staccato
1533.500	0.250	E5		
1533.500	0.125	F5		
1533.625	0.125	E5		
1533.750	0.125	D5		
1533.875	0.125	C5		
1534.000	0.500	B4		
1534.000	0.250	G#4		
1534.250	0.250	E4		
1534.500	0.250	A4		staccato
1534.750	0.250	C5		
1534.750	0.250	B4		staccato
1535.000	0.250	D5		
1535.000	0.250	C5		staccato
1535.250	0.250	E5		
1535.250	0.250	C5		staccato
1535.500	0.250	E5		
1535.500	0.125	F5		
1535.625	0.125	E5		
1535.750	0.125	D5		
1535.875	0.125	C5		
1536.000	0.500	G#4		
1536.500	0.500	B4		
1536.500	0.125	B4		
1536.625	0.125	A4		
1536.750	0.125	G#4		
1536.875	0.125	A4		
1537.000	0.250	C5		staccato
1537.250	0.250	rest		
1537.500	0.125	D5		
1537.625	0.125	C5		
1537.750	0.125	B4		
1537.875	0.125	C5		
1538.000	0.250	E5		staccato
1538.250	0.250	rest		
1538.500	0.125	F5		
1538.625	0.125	E5		
1538.750	0.125	D#5		
1538.875	0.125	E5		
1539.000	0.125	B5		
1539.125	0.125	A5		
1539.250	0.125	G#5		
1539.375	0.125	A5		
1539.500	0.125	B5		
1539.625	0.125	A5		
1539.750	0.125	G#5		
1539.875	0.125	A5		
1540.000	0.500	C6		
1540.500	0.250	A5		staccato
1540.750	0.250	B5		staccato
1541.000	0.250	C6		staccato
1541.250	0.250	B5		staccato
1541.500	0.250	A5		staccato
1541.750	0.250	G#5		staccato
1542.000	0.250	A5		staccato
1542.250	0.250	E5		staccato
1542.500	0.250	F5		staccato
1542.750	0.250	D5		staccato
1543.000	0.500	C5		
1543.500	0.375	B4		
1543.500	0.062	C5		
1543.562	0.062	B4		
1543.625	0.062	C5		
1543.688	0.062	B4		
1543.750	0.062	C5		
1543.812	0.062	B4		
1543.875	0.062	A4		
1543.938	0.062	B4		
1544.000	0.500	A4		
1544.500	0.250	C5		staccato
1544.750	0.250	E5		
1544.750	0.250	D5		staccato
1545.000	0.250	F5		
1545.000	0.250	E5		staccato
1545.250	0.250	G5		
1545.250	0.250	E5		staccato
1545.500	0.250	G5		
1545.500	0.125	A5		
1545.625	0.125	G5		
1545.750	0.125	F5		
1545.875	0.125	E5		
1546.000	0.500	D5		
1546.000	0.250	B4		
1546.250	0.250	G4		
1546.500	0.250	C5		staccato
1546.750	0.250	E5		
1546.750	0.250	D5		staccato
1547.000	0.250	F5		
1547.000	0.250	E5		staccato
1547.250	0.250	G5		
1547.250	0.250	E5		staccato
1547.500	0.250	G5		
1547.500	0.125	A5		
1547.625	0.125	G5		
1547.750	0.125	F5		
1547.875	0.125	E5		
1548.000	0.500	B4		
1548.500	0.500	D5		
1548.500	0.250	A4		staccato
1548.750	0.250	C5		
1548.750	0.250	B4		staccato
1549.000	0.250	D5		
1549.000	0.250	C5		staccato
1549.250	0.250	E5		
1549.250	0.250	C5		staccato
1549.500	0.250	E5		
1549.500	0.125	F5		
1549.625	0.125	E5		
1549.750	0.125	D5		
1549.875	0.125	C5		
1550.000	0.500	B4		
1550.000	0.250	G#4		
1550.250	0.250	E4		
1550.500	0.250	A4		staccato
1550.750	0.250	C5		
1550.750	0.250	B4		staccato
1551.000	0.250	D5		
1551.000	0.250	C5		staccato
1551.250	0.250	E5		
1551.250	0.250	C5		staccato
1551.500	0.250	E5		
1551.500	0.125	F5		
1551.625	0.125	E5		
1551.750	0.125	D5		
1551.875	0.125	C5		
1552.000	0.500	G#4		
1552.500	0.500	B4		
1552.500	0.125	B4		
1552.625	0.125	A4		
1552.750	0.125	G#4		
1552.875	0.125	A4		
1553.000	0.250	C5		staccato
1553.250	0.250	rest		
1553.500	0.125	D5		
1553.625	0.125	C5		
1553.750	0.125	B4		
1553.875	0.125	C5		
1554.000	0.250	E5		staccato
1554.250	0.250	rest		
1554.500	0.125	F5		
1554.625	0.125	E5		
1554.750	0.125	D#5		
1554.875	0.125	E5		
1555.000	0.125	B5		
1555.125	0.125	A5		
1555.250	0.125	G#5		
1555.375	0.125	A5		
1555.500	0.125	B5		
1555.625	0.125	A5		
1555.750	0.125	G#5		
1555.875	0.125	A5		
1556.000	0.500	C6		
1556.500	0.250	A5		staccato
1556.750	0.250	B5		staccato
1557.000	0.250	C6		staccato
1557.250	0.250	B5		staccato
1557.500	0.250	A5		staccato
1557.750	0.250	G#5		staccato
1558.000	0.250	A5		staccato
1558.250	0.250	E5		staccato
1558.500	0.250	F5		staccato
1558.750	0.250	D5		staccato
1559.000	0.500	C5		
1559.500	0.375	B4		
1559.500	0.062	C5		
1559.562	0.062	B4		
1559.625	0.062	C5		
1559.688	0.062	B4		
1559.750	0.062	C5		
1559.812	0.062	B4		
1559.875	0.062	A4		
1559.938	0.062	B4		
1560.000	0.500	A4		
1560.500	0.250	C5		staccato
1560.750	0.250	E5		
1560.750	0.250	D5		staccato
1561.000	0.250	F5		
1561.000	0.250	E5		staccato
1561.250	0.250	G5		
1561.250	0.250	E5		staccato
1561.500	0.250	G5		
1561.500	0.125	A5		
1561.625	0.125	G5		
1561.750	0.125	F5		
1561.875	0.125	E5		
1562.000	0.500	D5		
1562.000	0.250	B4		
1562.250	0.250	G4		
1562.500	0.250	C5		staccato
1562.750	0.250	E5		
1562.750	0.250	D5		staccato
1563.000	0.250	F5		
1563.000	0.250	E5		staccato
