MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-30T19:14:49.693874+00:00
Linear measures: 254
Events: 1986
Script version: 1.2.2
---
time_sec	dur_sec	pitches_sci	dyn	art
182.707	0.086	D6		
182.793	0.086	E6		
182.879	0.086	D6		
182.966	0.517	B5		staccato
183.483	0.086	G5		
183.569	0.086	A5		
183.655	0.086	G5		
183.742	0.086	C6		
183.828	0.086	D6		
183.914	0.086	C6		
184.000	0.086	G4		
184.086	0.086	A4		
184.173	0.086	G4		
184.259	0.086	E4		
184.345	0.086	F4		
184.431	0.086	E4		
184.517	0.086	C4		
184.604	0.086	D4		
184.690	0.086	C4		
184.776	0.086	D6		
184.862	0.086	E6		
184.948	0.086	D6		
185.035	0.517	F6		staccato
185.552	0.086	D4		
185.638	0.086	E4		
185.724	0.086	D4		
185.811	0.086	C6		
185.897	0.086	D6		
185.983	0.086	C6		
186.069	0.517	E6		staccato
186.586	0.086	C4		
186.673	0.086	D4		
186.759	0.086	C4		
186.845	0.086	C6		
186.931	0.086	D6		
187.017	0.086	C6		
187.104	0.086	B3		
187.190	0.086	C4		
187.276	0.086	B3		
187.362	0.086	B5		
187.448	0.086	C6		
187.535	0.086	B5		
187.621	0.086	G#3		
187.707	0.086	A3		
187.793	0.086	G#3		
187.879	0.086	A3		
187.966	0.086	B3		
188.052	0.086	A3		
188.138	0.086	A5		
188.224	0.086	B5		
188.311	0.086	A5		
188.397	0.517	A4		staccato
188.914	0.263	A4		
189.177	0.263	C5		
189.177	0.263	E5		
189.177	0.263	A4		
189.440	0.263	C5		
189.440	0.263	E5		
189.440	0.263	B4		
189.703	0.263	D5		
189.703	0.263	E5		
189.703	0.263	A4		
189.967	0.263	C5		
189.967	0.263	E5		
189.967	0.263	G#4		
190.230	0.263	B4		
190.230	0.263	E5		
190.230	0.263	E4		
190.493	0.263	B4		
190.493	0.263	E5		
190.493	0.263	F#4		
190.756	0.263	A4		
190.756	0.263	E5		
190.756	0.263	G#4		
191.019	0.263	B4		
191.019	0.263	E5		
191.019	0.263	A4		
191.282	0.263	C5		
191.282	0.263	E5		
191.282	0.263	A4		
191.546	0.263	C5		
191.546	0.263	E5		
191.546	0.263	B4		
191.809	0.263	D5		
191.809	0.263	E5		
191.809	0.263	A4		
192.072	0.263	C5		
192.072	0.263	E5		
192.072	0.263	G#4		
192.335	0.263	B4		
192.335	0.263	E5		
192.335	0.263	C5		
192.598	0.263	E5		
192.598	0.263	A5		
192.598	0.263	B4		
192.861	0.263	E5		
192.861	0.263	G#5		
192.861	0.263	G#4		
193.124	0.263	B4		
193.124	0.263	E5		
193.124	0.263	A4		
193.388	0.263	C5		
193.388	0.263	E5		
193.388	0.263	A4		
193.651	0.263	C5		
193.651	0.263	E5		
193.651	0.263	B4		
193.914	0.263	D5		
193.914	0.263	E5		
193.914	0.263	A4		
194.177	0.263	C5		
194.177	0.263	E5		
194.177	0.263	G#4		
194.440	0.263	B4		
194.440	0.263	E5		
194.440	0.263	E4		
194.703	0.263	B4		
194.703	0.263	E5		
194.703	0.263	F#4		
194.967	0.263	A4		
194.967	0.263	E5		
194.967	0.263	G#4		
195.230	0.263	B4		
195.230	0.263	E5		
195.230	0.263	A4		
195.493	0.263	C5		
195.493	0.263	E5		
195.493	0.263	A4		
195.756	0.263	C5		
195.756	0.263	E5		
195.756	0.263	B4		
196.019	0.263	D5		
196.019	0.263	E5		
196.019	0.263	A4		
196.282	0.263	C5		
196.282	0.263	E5		
196.282	0.263	G#4		
196.546	0.263	B4		
196.546	0.263	E5		
196.546	0.263	C5		
196.809	0.263	E5		
196.809	0.263	A5		
196.809	0.263	B4		
197.072	0.263	E5		
197.072	0.263	G#5		
197.072	0.263	G#4		
197.335	0.263	B4		
197.335	0.263	E5		
197.335	0.263	A4		
197.598	0.263	C#5		
197.598	0.263	E5		
197.598	0.263	B4		
197.861	0.263	D5		
197.861	0.263	E5		
197.861	0.263	B4		
198.124	0.263	C#5		
198.124	0.263	E5		
198.124	0.263	A4		
198.388	0.263	C#5		
198.388	0.263	E5		
198.388	0.263	D5		
198.651	0.263	F5		
198.651	0.263	D6		
198.651	0.263	E5		
198.914	0.263	G5		
198.914	0.263	E6		
198.914	0.263	F5		
199.177	0.263	A5		
199.177	0.263	F6		
199.177	0.263	D5		
199.440	0.263	F5		
199.440	0.263	D6		
199.440	0.263	B3		
199.703	0.263	D4		
199.703	0.263	B4		
199.703	0.263	C4		
199.967	0.263	E4		
199.967	0.263	C5		
199.967	0.263	D4		
200.230	0.263	F4		
200.230	0.263	D5		
200.230	0.263	B3		
200.493	0.263	D4		
200.493	0.263	B4		
200.493	0.263	C4		
200.756	0.263	E4		
200.756	0.263	C5		
200.756	0.263	D4		
201.019	0.263	F4		
201.019	0.263	D5		
201.019	0.263	E4		
201.282	0.263	G4		
201.282	0.263	E5		
201.282	0.263	C4		
201.546	0.263	E4		
201.546	0.263	C5		
201.546	0.263	F4		
201.809	0.263	B4		
201.809	0.263	F5		
201.809	0.263	F4		
202.072	0.263	B4		
202.072	0.263	D5		
202.072	0.263	F4		
202.335	0.263	B4		
202.335	0.263	E5		
202.335	0.263	F4		
202.598	0.263	B4		
202.598	0.263	F5		
202.598	0.263	G4		
202.861	0.263	C5		
202.861	0.263	E5		
202.861	0.263	F4		
203.124	0.263	B4		
203.124	0.263	D5		
203.124	0.263	E4		
203.388	0.263	A4		
203.388	0.263	C5		
203.388	0.263	D4		
203.651	0.263	G4		
203.651	0.263	C#5		
203.651	0.263	D4		
203.914	0.263	F4		
203.914	0.263	D5		
203.914	0.263	A4		
204.177	0.263	C5		
204.177	0.263	A5		
204.177	0.263	A4		
204.440	0.263	C5		
204.440	0.263	A5		
204.440	0.263	G#4		
204.703	0.263	B4		
204.703	0.263	G#5		
204.703	0.526	A4		
205.230	0.526	C5		
205.230	0.526	A5		
205.230	0.263	A3		
205.493	0.263	rest		
205.756	0.263	A4		
206.019	0.263	C#5		
206.019	0.263	E5		
206.019	0.263	B4		
206.282	0.263	D5		
206.282	0.263	E5		
206.282	0.263	B4		
206.546	0.263	C#5		
206.546	0.263	E5		
206.546	0.263	A4		
206.809	0.263	C#5		
206.809	0.263	E5		
206.809	0.263	D5		
207.072	0.263	F5		
207.072	0.263	D6		
207.072	0.263	E5		
207.335	0.263	G5		
207.335	0.263	E6		
207.335	0.263	F5		
207.598	0.263	A5		
207.598	0.263	F6		
207.598	0.263	D5		
207.861	0.263	F5		
207.861	0.263	D6		
207.861	0.263	B3		
208.124	0.263	D4		
208.124	0.263	B4		
208.124	0.263	C4		
208.388	0.263	E4		
208.388	0.263	C5		
208.388	0.263	D4		
208.651	0.263	F4		
208.651	0.263	D5		
208.651	0.263	B3		
208.914	0.263	D4		
208.914	0.263	B4		
208.914	0.263	C4		
209.177	0.263	E4		
209.177	0.263	C5		
209.177	0.263	D4		
209.440	0.263	F4		
209.440	0.263	D5		
209.440	0.263	E4		
209.703	0.263	G4		
209.703	0.263	E5		
209.703	0.263	C4		
209.967	0.263	E4		
209.967	0.263	C5		
209.967	0.263	F4		
210.230	0.263	B4		
210.230	0.263	F5		
210.230	0.263	F4		
210.493	0.263	B4		
210.493	0.263	D5		
210.493	0.263	F4		
210.756	0.263	B4		
210.756	0.263	E5		
210.756	0.263	F4		
211.019	0.263	B4		
211.019	0.263	F5		
211.019	0.263	G4		
211.282	0.263	C5		
211.282	0.263	E5		
211.282	0.263	F4		
211.546	0.263	B4		
211.546	0.263	D5		
211.546	0.263	E4		
211.809	0.263	A4		
211.809	0.263	C5		
211.809	0.263	D4		
212.072	0.263	G4		
212.072	0.263	C#5		
212.072	0.263	D4		
212.335	0.263	F4		
212.335	0.263	D5		
212.335	0.263	A4		
212.598	0.263	C5		
212.598	0.263	A5		
212.598	0.263	A4		
212.861	0.263	C5		
212.861	0.263	A5		
212.861	0.263	G#4		
213.124	0.263	B4		
213.124	0.263	G#5		
213.124	0.526	A4		
213.651	0.526	C5		
213.651	0.526	A5		
213.651	0.263	A3		
213.914	0.263	rest		
214.177	0.104	C6		accent
214.281	0.104	A5		
214.385	0.104	E5		
214.490	0.104	C5		
214.594	0.104	A4		accent
214.698	0.104	E5		
214.802	0.104	C5		
214.906	0.104	A4		
215.010	0.104	B5		accent
215.115	0.104	G#5		
215.219	0.104	E5		
215.323	0.104	D6		accent
215.427	0.104	B5		accent
215.531	0.104	E5		
215.635	0.104	G#5		accent
215.740	0.104	E5		
215.844	0.104	C6		accent
215.948	0.104	A5		
216.052	0.104	E5		
216.156	0.104	C5		
216.260	0.104	A4		accent
216.365	0.104	E5		
216.469	0.104	C5		
216.573	0.104	A4		
216.677	0.104	B5		accent
216.781	0.104	G#5		
216.885	0.104	E5		
216.990	0.104	E5		
217.094	0.104	B4		
217.198	0.104	G#4		
217.302	0.208	E4		
217.510	0.104	C6		accent
217.615	0.104	A5		
217.719	0.104	E5		
217.823	0.104	C5		
217.927	0.104	A4		accent
218.031	0.104	E5		
218.135	0.104	C5		
218.240	0.104	A4		
218.344	0.104	B5		accent
218.448	0.104	G#5		
218.552	0.104	E5		
218.656	0.104	D6		accent
218.760	0.104	B5		accent
218.865	0.104	E5		
218.969	0.104	G#5		accent
219.073	0.104	E5		
219.177	0.104	C6		accent
219.281	0.104	A5		
219.385	0.104	E5		
219.490	0.104	C5		
219.594	0.104	A4		accent
219.698	0.104	E5		
219.802	0.104	C5		
219.906	0.104	A4		
220.010	0.104	B5		accent
220.115	0.104	G#5		
220.219	0.104	E5		
220.323	0.104	E5		
220.427	0.104	B4		
220.531	0.104	G#4		
220.635	0.208	E4		
220.844	0.104	E6		accent
220.948	0.104	C#6		
221.052	0.104	A5		
221.156	0.104	E5		
221.260	0.104	C#5		
221.365	0.104	A4		
221.469	0.104	G4		
221.573	0.104	E4		
221.677	0.104	F4		accent
221.781	0.104	D4		
221.885	0.104	D6		accent
221.990	0.104	A5		
222.094	0.104	F5		
222.198	0.104	D5		
222.302	0.104	F4		accent
222.406	0.104	D4		
222.510	0.104	D6		accent
222.615	0.104	B5		
222.719	0.104	G5		
222.823	0.104	F5		
222.927	0.104	D5		
223.031	0.104	B4		
223.135	0.104	F4		accent
223.240	0.104	D4		
223.344	0.104	E4		accent
223.448	0.104	C4		
223.552	0.104	C6		accent
223.656	0.104	G5		
223.760	0.104	E5		
223.865	0.104	C5		
223.969	0.104	E4		accent
224.073	0.104	C4		
224.177	0.104	B5		accent
224.281	0.104	A5		
224.385	0.104	G#5		
224.490	0.104	F5		
224.594	0.104	E5		
224.698	0.104	D5		
224.802	0.104	C5		
224.906	0.104	B4		
225.010	0.104	A4		
225.115	0.104	G4		
225.219	0.104	F4		
225.323	0.104	E4		
225.427	0.104	D4		
225.531	0.104	C4		
225.635	0.104	B3		
225.740	0.104	A3		
225.844	0.104	F4		accent
225.948	0.104	D4		
226.052	0.104	A5		accent
226.156	0.104	F5		
226.260	0.104	G#4		accent
226.365	0.104	E4		
226.469	0.104	A5		accent
226.573	0.104	G#5		
226.677	0.104	A5		
226.781	0.104	E5		
226.885	0.104	C5		
226.990	0.104	A4		
227.094	0.417	rest		
227.510	1.429	A5		
228.939	0.238	E5		
229.177	0.238	C6		
229.415	0.238	B5		
229.653	0.238	A5		
229.891	0.238	G#5		
230.129	0.238	F#5		
230.368	0.238	E5		
230.606	0.238	F#5		
230.844	0.238	G#5		
231.082	0.238	E5		
231.320	0.952	A5		
232.272	0.238	A5		
232.510	0.238	B5		
232.749	0.238	C6		
232.987	0.238	D6		
233.225	0.476	D#6		
233.701	0.476	E6		
234.177	0.952	E4		
235.129	1.429	A5		
236.558	0.238	E5		
236.796	0.238	C6		
237.034	0.238	B5		
237.272	0.238	A5		
237.510	0.238	G#5		
237.749	0.238	F#5		
237.987	0.238	E5		
238.225	0.238	F#5		
238.463	0.238	G#5		
238.701	0.238	E5		
238.939	0.952	A5		
239.891	0.238	A5		
240.129	0.238	B5		
240.368	0.238	C6		
240.606	0.238	D6		
240.844	0.476	D#6		
241.320	0.476	E6		
241.796	0.952	E4		
242.749	0.952	A6		
243.701	0.238	A6		
243.939	0.238	G6		
244.177	0.238	F6		
244.415	0.238	E6		
244.653	0.238	D6		
244.891	0.238	A5		
245.129	0.238	F5		
245.368	0.238	E5		
245.606	0.238	D5		
245.844	0.238	E5		
246.082	0.238	F5		
246.320	0.238	F#5		
246.558	0.952	G6		
247.510	0.238	G6		
247.749	0.238	F6		
247.987	0.238	E6		
248.225	0.238	D6		
248.463	0.238	C6		
248.701	0.238	G5		
248.939	0.238	F5		
249.177	0.238	E5		
249.415	0.238	D5		
249.653	0.238	C5		
249.891	0.238	B4		
250.129	0.238	A4		
250.368	0.238	C5		
250.368	0.952	F6		
251.320	0.238	F6		
251.558	0.238	D6		
251.796	0.238	C6		
252.034	0.238	B5		
252.272	0.952	E6		
253.225	0.238	E6		
253.463	0.238	C6		
253.701	0.238	B5		
253.939	0.238	A5		
254.177	0.238	F5		
254.415	0.238	D5		
254.653	0.238	E5		
254.891	0.238	F5		
255.129	0.238	E5		
255.368	0.238	G#5		
255.606	0.238	B5		
255.844	0.238	E6		
256.082	0.952	A5		
257.034	0.952	A6		
257.987	0.163	rest		
258.150	0.163	A4		accent
258.313	0.163	E5		
258.313	0.163	rest		
258.476	0.163	A4		accent
258.639	0.163	E5		
258.639	0.163	rest		
258.802	0.163	B4		accent
258.965	0.163	E5		
258.965	0.163	rest		
259.128	0.163	C5		accent
259.291	0.163	E5		
259.291	0.082	G#3		
259.373	0.082	B3		
259.454	0.082	E4		
259.536	0.082	G#4		
259.617	0.082	B4		
259.699	0.082	E5		
259.780	0.082	G#5		
259.862	0.082	B5		
259.943	0.163	E6		accent
260.106	0.163	G#6		accent
260.269	0.163	B6		accent
260.432	0.163	E7		accent
260.595	0.163	rest		
260.758	0.163	A4		accent
260.921	0.163	E5		
260.921	0.163	rest		
261.084	0.163	A4		accent
261.248	0.163	E5		
261.248	0.163	rest		
261.411	0.163	E5		accent
261.574	0.163	B5		
261.574	0.163	rest		
261.737	0.163	C5		accent
261.900	0.163	A5		
261.900	0.163	G#4		accent
262.063	0.163	G#5		
262.063	0.163	E5		
262.226	0.163	E6		
262.226	0.163	B4		
262.389	0.163	B5		
262.389	0.163	G#4		
262.552	0.163	G#5		
262.552	0.163	E4		
262.715	0.163	E5		
262.715	0.163	B3		
262.878	0.163	B4		
262.878	0.163	G#3		
263.041	0.163	G#4		
263.041	0.163	E3		
263.204	0.163	E4		
263.204	0.163	rest		
263.367	0.163	A4		accent
263.530	0.163	E5		
263.530	0.163	rest		
263.693	0.163	A4		accent
263.856	0.163	E5		
263.856	0.163	rest		
264.019	0.163	B4		accent
264.182	0.163	E5		
264.182	0.163	rest		
264.345	0.163	C5		accent
264.508	0.163	E5		
264.508	0.082	G#3		
264.590	0.082	B3		
264.671	0.082	E4		
264.753	0.082	G#4		
264.834	0.082	B4		
264.916	0.082	E5		
264.998	0.082	G#5		
265.079	0.082	B5		
265.161	0.163	E6		accent
265.324	0.163	G#6		accent
265.487	0.163	B6		accent
265.650	0.163	E7		accent
265.813	0.163	rest		
265.976	0.163	A4		accent
266.139	0.163	E5		
266.139	0.163	rest		
266.302	0.163	A4		accent
266.465	0.163	E5		
266.465	0.163	rest		
266.628	0.163	E5		accent
266.791	0.163	B5		
266.791	0.163	rest		
266.954	0.163	C5		accent
267.117	0.163	A5		
267.117	0.163	G#4		accent
267.280	0.163	G#5		
267.280	0.163	E5		
267.443	0.163	E6		
267.443	0.163	B4		
267.606	0.163	B5		
267.606	0.163	G#4		
267.769	0.163	G#5		
267.769	0.163	E4		
267.932	0.163	E5		
267.932	0.163	B3		
268.095	0.163	B4		
268.095	0.163	G#3		
268.258	0.163	G#4		
268.258	0.163	E3		
268.421	0.163	E4		
268.421	0.163	rest		
268.584	0.163	E5		accent
268.748	0.163	C#6		
268.748	0.163	rest		
268.911	0.163	E5		accent
269.074	0.163	C#6		
269.074	0.163	rest		
269.237	0.163	F5		accent
269.400	0.163	D6		
269.400	0.163	rest		
269.563	0.163	A5		accent
269.726	0.163	E6		
269.726	0.093	F4		
269.819	0.093	D4		
269.912	0.093	F4		
270.005	0.093	A4		
270.098	0.093	D5		
270.192	0.093	F5		
270.285	0.093	A5		
270.378	0.163	D6		accent
270.541	0.163	F6		accent
270.704	0.163	A6		accent
270.867	0.163	D7		accent
271.030	0.163	rest		
271.193	0.163	D5		accent
271.356	0.163	B5		
271.356	0.163	rest		
271.519	0.163	D5		accent
271.682	0.163	B5		
271.682	0.163	rest		
271.845	0.163	E5		accent
272.008	0.163	C6		
272.008	0.163	rest		
272.171	0.163	G5		accent
272.334	0.163	D6		
272.334	0.093	E4		
272.428	0.093	C4		
272.521	0.093	E4		
272.614	0.093	G4		
272.707	0.093	C5		
272.800	0.093	E5		
272.893	0.093	G5		
272.987	0.163	C6		accent
273.150	0.163	E6		accent
273.313	0.163	G6		accent
273.476	0.163	C7		accent
273.639	0.163	rest		
273.802	0.163	F5		accent
273.965	0.163	D6		
273.965	0.163	rest		
274.128	0.163	F5		accent
274.291	0.163	D6		
274.291	0.163	rest		
274.454	0.163	E5		accent
274.617	0.163	C6		
274.617	0.163	rest		
274.780	0.163	E5		accent
274.943	0.163	B5		
274.943	0.163	rest		
275.106	0.163	C5		accent
275.269	0.163	A5		
275.269	0.163	rest		
275.432	0.163	E5		accent
275.595	0.163	B5		
275.595	0.163	rest		
275.758	0.163	E5		accent
275.921	0.163	C6		
275.921	0.163	rest		
276.084	0.163	A5		accent
276.248	0.163	F#6		
276.248	0.109	E4		
276.356	0.109	A4		
276.465	0.109	C5		
276.574	0.109	E5		
276.682	0.109	A5		
276.791	0.109	C6		
276.900	0.109	E4		
277.008	0.109	G#4		
277.117	0.109	B4		
277.226	0.109	E5		
277.334	0.109	G#5		
277.443	0.109	B5		
277.552	0.088	A3		
277.640	0.088	C4		
277.727	0.088	E4		
277.815	0.088	A4		
277.903	0.088	C5		
277.990	0.088	E5		
278.078	0.088	A5		
278.166	0.088	E5		
278.254	0.088	C5		
278.341	0.088	A4		
278.429	0.088	E4		
278.517	0.088	C4		
278.604	0.088	A3		
278.692	0.088	C#4		
278.780	0.088	E4		
278.868	0.088	A4		
278.955	0.088	C#5		
279.043	0.088	E5		
279.131	0.088	A5		
279.219	0.088	E5		
279.306	0.088	C#5		
279.394	0.088	A4		
279.482	0.088	E4		
279.569	0.088	C#4		
279.657	0.088	D4		
279.745	0.088	F4		
279.833	0.088	A4		
279.920	0.088	D5		
280.008	0.088	F5		
280.096	0.088	A5		
280.183	0.132	D6		accent
280.315	0.132	F6		accent
280.447	0.132	A6		accent
280.578	0.132	D7		accent
280.710	0.132	rest		
280.841	0.132	D5		accent
280.973	0.132	B5		
280.973	0.132	rest		
281.104	0.132	F5		accent
281.236	0.132	D6		
281.236	0.132	rest		
281.368	0.132	G#5		accent
281.499	0.132	F6		
281.499	0.132	rest		
281.631	0.132	D5		accent
281.762	0.132	B5		
281.762	0.088	A3		
281.850	0.088	C4		
281.938	0.088	E4		
282.026	0.088	A4		
282.113	0.088	C5		
282.201	0.088	E5		
282.289	0.088	A5		
282.376	0.088	E5		
282.464	0.088	C5		
282.552	0.088	A4		
282.640	0.088	E4		
282.727	0.088	C4		
282.815	0.088	A3		
282.903	0.088	C#4		
282.990	0.088	E4		
283.078	0.088	A4		
283.166	0.088	C#5		
283.254	0.088	E5		
283.341	0.088	A5		
283.429	0.088	E5		
283.517	0.088	C#5		
283.604	0.088	A4		
283.692	0.088	E4		
283.780	0.088	C#4		
283.868	0.088	D4		
283.955	0.088	F4		
284.043	0.088	A4		
284.131	0.088	D5		
284.219	0.088	F5		
284.306	0.088	A5		
284.394	0.132	D6		accent
284.526	0.132	F6		accent
284.657	0.132	A6		accent
284.789	0.132	D7		accent
284.920	0.132	rest		
285.052	0.132	D5		accent
285.183	0.132	B5		
285.183	0.132	rest		
285.315	0.132	F5		accent
285.447	0.132	D6		
285.447	0.132	rest		
285.578	0.132	G#5		accent
285.710	0.132	F6		
285.710	0.132	rest		
285.841	0.132	D5		accent
285.973	0.132	B5		
285.973	0.088	A3		
286.061	0.088	C#4		
286.148	0.088	E4		
286.236	0.088	A4		
286.324	0.088	C#5		
286.411	0.088	E5		
286.499	0.088	A5		
286.587	0.088	E5		
286.675	0.088	C#5		
286.762	0.088	A4		
286.850	0.088	E4		
286.938	0.088	C#4		
287.026	0.075	A3		
287.101	0.075	C#4		
287.176	0.075	E4		
287.251	0.075	A4		
287.326	0.075	C#5		
287.401	0.075	E5		
287.477	0.075	A5		
287.552	0.075	C#6		
287.627	0.075	A5		
287.702	0.075	E5		
287.777	0.075	C#5		
287.853	0.075	A4		
287.928	0.075	E4		
288.003	0.075	C#4		
288.078	0.066	A3		
288.144	0.066	C#4		
288.210	0.066	E4		
288.276	0.066	A4		
288.341	0.066	C#5		
288.407	0.066	E5		
288.473	0.066	A5		
288.539	0.066	C#6		
288.604	0.066	E6		
288.670	0.066	C#6		
288.736	0.066	A5		
288.802	0.066	E5		
288.868	0.066	C#5		
288.933	0.066	A4		
288.999	0.066	E4		
289.065	0.066	C#4		
289.131	0.057	A3		
289.187	0.057	C#4		
289.244	0.057	E4		
289.301	0.057	A4		
289.357	0.057	C#5		
289.414	0.057	E5		
289.471	0.057	A5		
289.527	0.057	C#6		
289.584	0.057	E6		
289.641	0.395	A6		
290.035	0.132	B6		
290.167	0.016	rest		
290.183	0.789	A6		
290.973	0.263	A6		accent
291.236	0.423	E4		
291.659	0.423	E5		
291.659	0.423	F4		
292.081	0.423	F5		
292.081	0.423	G#4		
292.504	0.423	G#5		
292.504	0.423	A4		
292.926	0.423	A5		
